id,hospital_name,site_name,lat,lon,street,house_number,postcode,city,cc,country,emergency,cap_beds,cap_prac,cap_rooms,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,geo_qual
563,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
564,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Cardiologia,,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
565,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
566,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
567,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
568,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Cardiologia de Intervenção,,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
569,Hospital Central do Funchal,IASAÚDE Madeira,32.648533,-16.924032,"Avenida Luís de Camões, 57",,9004-514,Funchal,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Polivalente,291705600,,,01/12/19,29/03/2020,-1
570,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
571,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
572,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Cardiologia,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
573,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
574,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Neurocirurgia,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
575,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
576,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
577,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
578,"Hospital de Santo Espírito da Ilha Terceira, EPER",SRS Açores,38.6588,-27.2136,Canada do Barreiro,,9700-851,Angra do Heroísmo,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
579,"Hospital de Santo Espírito da Ilha Terceira, EPER",SRS Açores,38.6588,-27.2136,Canada do Barreiro,,9700-851,Angra do Heroísmo,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
580,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.4047,-9.129661,Rua Diário de Notícias,,2500-176,Caldas da Rainha,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Médico-Cirúrgico,262830300,,,01/12/19,29/03/2020,-1
581,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.4047,-9.129661,Rua Diário de Notícias,,2500-176,Caldas da Rainha,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,262830300,,,01/12/19,29/03/2020,-1
582,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.4047,-9.129661,Rua Diário de Notícias,,2500-176,Caldas da Rainha,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Médico-Cirúrgico,262830300,,,01/12/19,29/03/2020,-1
583,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.4047,-9.129661,Rua Diário de Notícias,,2500-176,Caldas da Rainha,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Médico-Cirúrgico,262830300,,,01/12/19,29/03/2020,-1
584,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
585,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
586,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
587,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
588,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Cirurgia Maxilofacial,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
589,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
590,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Gastroenterologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
591,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
592,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Cardiologia de Intervenção,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
593,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Neonatais,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
594,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
595,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Cirurgia Geral,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
596,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Cirurgia Vascular,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
597,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Toxicologia,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
598,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
599,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
600,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Queimados,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
601,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.72838,-9.139314,Rua Jacinta Marto,,1169-045,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Pediátrica,,Serviço de Urgência Polivalente com Centro de Trauma,213126600,,,01/12/19,29/03/2020,-1
602,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.72838,-9.139314,Rua Jacinta Marto,,1169-045,Lisboa,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Polivalente com Centro de Trauma,213126600,,,01/12/19,29/03/2020,-1
603,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.72838,-9.139314,Rua Jacinta Marto,,1169-045,Lisboa,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente com Centro de Trauma,213126600,,,01/12/19,29/03/2020,-1
604,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.72838,-9.139314,Rua Jacinta Marto,,1169-045,Lisboa,PT,Portugal,yes,,,,Pedopsiquiatria,,Serviço de Urgência Polivalente com Centro de Trauma,213126600,,,01/12/19,29/03/2020,-1
605,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.732674,-9.147507,Rua Viriato,,1069-089,Lisboa,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Polivalente,213184000,,,01/12/19,29/03/2020,-1
606,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
607,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
608,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
609,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
610,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
611,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Gastroenterologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
612,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Angiografia Digital e RMN,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
613,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
614,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Coronários,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
615,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.152046,-8.624168,Largo da Maternidade,,4050-371,Porto,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Polivalente com Centro de Trauma,226087400,,,01/12/19,29/03/2020,-1
616,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
617,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
618,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Cirurgia Cardiotorácica,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
619,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Cirurgia Plástica e Reconstrutiva,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
620,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Radiologia de Intervenção,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
621,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Neurocirurgia,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
622,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Imagiologia - TC,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
623,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Pedopsiquiatria,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
624,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Coronários,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
625,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
626,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Angiografia Digital e RMN,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
627,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
628,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
629,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
630,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
631,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Adultos,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
632,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Toxicologia,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
633,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
634,Grupo | Serviços de Urgência Básica | ARSN,ARS Norte,41.074142,-8.091292,Rua Capitão Salgueiro Maia,,4690-047,Cinfães,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,255431380,,,01/12/19,29/03/2020,-1
635,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.342964,-6.7120223,"Rua Congregação São Vicente de Paulo, 136",,5200-207,Mogadouro,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,279340320,,,01/12/19,29/03/2020,-1
636,Grupo | Serviços de Urgência Básica | ARSN,ARS Norte,40.9714,-7.60926,Av. da República,,3620-371,Moimenta da Beira,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,254520260,,,01/12/19,29/03/2020,-1
637,Grupo | Serviços de Urgência Básica | ARSN,ARS Norte,40.9714,-7.60926,Av. da República,,3620-371,Moimenta da Beira,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,254520260,,,01/12/19,29/03/2020,-1
638,"Centro Hospitalar Alto Minho - ULS Alto Minho, E.P.E.",ARS Norte,41.76777,-8.579124,Largo Conde de Bertiandos,,4990-041,Ponte de Lima,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Básica,258909500,,,01/12/19,29/03/2020,-1
639,"Centro Hospitalar de Leiria, E.P.E.",ARS Centro,39.550602,-8.972319,Rua do Hospital - Apartado 70,,2460-051,Alcobaça,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Básica,262590400,,,01/12/19,29/03/2020,-1
640,"Centro Hospitalar Tondela-Viseu, E.P.E.",ARS Centro,40.5378,-8.08359,Av. General Humberto Delgado,,3460-525,Tondela,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,232819060,,,01/12/19,29/03/2020,-1
641,"Centro Hospitalar de Leiria, E.P.E.",ARS Centro,39.9169,-8.62476,Av. Heróis do Ultramar - Apartado 40,,3100-462,Pombal,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,236210000,,,01/12/19,29/03/2020,-1
642,"Hospital de Santa Maria Maior, E.P.E.",ARS Norte,41.53344,-8.616604,"Campo da República, Apartado 181",,4754-909,Barcelos,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Básica,253809200,,,01/12/19,29/03/2020,-1
643,"Hospitais da ULS da Guarda, E.P.E.",ARS Centro,40.421352,-7.695464,Rua Alexandrina Soares Albergaria,,6270-498,Seia,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,238320700,,,01/12/19,29/03/2020,-1
644,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
645,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
646,"Centro Hospitalar do Médio Ave, E.P.E.",ARS Norte,41.4123,-8.52095,Rua de Cupertino de Miranda,,4764-958,Vila Nova de Famalicão,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Médico-Cirúrgico,252300800,,,01/12/19,29/03/2020,-1
647,"Centro Hospitalar do Médio Ave, E.P.E.",ARS Norte,41.4123,-8.52095,Rua de Cupertino de Miranda,,4764-958,Vila Nova de Famalicão,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Médico-Cirúrgico,252300800,,,01/12/19,29/03/2020,-1
648,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
649,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
650,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
651,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
652,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
653,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.4845,-7.18935,Av. Nossa Senhora do Amparo,,5370-210,Mirandela,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Médico-Cirúrgico,278260500,,,01/12/19,29/03/2020,-1
654,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.4845,-7.18935,Av. Nossa Senhora do Amparo,,5370-210,Mirandela,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Médico-Cirúrgico,278260500,,,01/12/19,29/03/2020,-1
655,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.",ARS Norte,41.383183,-8.758784,Largo da Misericórdia,,4490-421,Póvoa de Varzim,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Médico-Cirúrgico,252690600,,,01/12/19,29/03/2020,-1
656,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.",ARS Norte,41.383183,-8.758784,Largo da Misericórdia,,4490-421,Póvoa de Varzim,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,252690600,,,01/12/19,29/03/2020,-1
657,"Centro Hospitalar Tâmega e Sousa, E.P.E.",ARS Norte,41.1963,-8.30792,"Avenida do Hospital Padre Américo, 210, Guilhufe",,4564-007,Penafiel,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Médico-Cirúrgico,255714000,,,01/12/19,29/03/2020,-1
