cc,country,city,street,postcode,house_number,lon,id,lat,name,facility_type,ref_date,site_name,emergency,cap_beds,cap_prac,cap_rooms,public_private,list_specs,tel,email,url,pub_date
DE,Germany,"Aalen, Württemberg",Im Kälblesrain,73430,1,10.084305524761,771469,48.848839142222,Ostalb-Klinikum Aalen,standort,2020,,,,,,,,,,,
DE,Germany,Cuxhaven,Altenwalder Chaussee,27474,10,8.69202446931,772803,53.852887327478,Helios Klinik Cuxhaven GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Burgwedel,Fuhrberger Straße,30938,8,9.860764270788,772488,52.496406696518,KRH Klinikum Großburgwedel,standort,2020,,,,,,,,,,,
DE,Germany,Wasserburg am Inn,Krankenhausstraße,83512,2,12.215216946415,772850,48.06451611121,RoMed Klinik Wasserburg,standort,2020,,,,,,,,,,,
DE,Germany,Ellwangen(Jagst),Dalkinger Straße,73479,8-12,10.132435083324,771382,48.957404202104,St. Anna-Virngrund-Klinik - ZNA,standort,2020,,,,,,,,,,,
DE,Germany,Ellwangen(Jagst),Dalkinger Straße,73479,8-12,10.132435083324,771382,48.957404202104,St. Anna-Virngrund-Klinik,standort,2020,,,,,,,,,,,
DE,Germany,"Aalen, Württemberg",Hirschbachstraße,73431,60,10.102291882022,771380,48.84349260547,Psychiatrische Institutsambulanz Außenstelle Aalen,standort,2020,,,,,,,,,,,
DE,Germany,Schwäbisch Gmünd,Weißensteiner Straße,73525,33,9.803825855124,771381,48.793075791983,Psychiatrische Institutsambulanz Außenstelle Schwäbisch Gmünd,standort,2020,,,,,,,,,,,
DE,Germany,Laatzen bei Hannover,Hildesheimer Straße,30880,158,9.799646169095,772489,52.30687310379,KRH Klinikum Agnes Karll Laatzen,standort,2020,,,,,,,,,,,
DE,Germany,Goch,Voßheider Str.,47574,214,6.181283712485,772768,51.677209060473,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Altenburg, Thüringen",Am Waldessaum,04600,10,12.439656257629,773479,50.97166360943,Klinikum Altenburger Land,standort,2020,,,,,,,,,,,
DE,Germany,Stolberg,Steinfeldstr.,52222,5,6.229546201484,771699,50.772767229216,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Stolberg,Steinfeldstr.,52222,5,6.229546201484,771699,50.772767229216,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Mutlangen,Wetzgauer Straße,73557,85,9.787352800304,771470,48.81991267254,Stauferklinikum Schwäbisch Gmünd,standort,2020,,,,,,,,,,,
DE,Germany,Cuxhaven,Nordheimstraße,27476,201,8.600414156881,771815,53.865551937794,Helios Seehospital Sahlenburg GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Seehausen(Altmark),Dr. Albert Steinert Platz,39615,1,11.747451603396,772528,52.882020564187,AGAPLESION DIAKONIEKRANKENHAUS SEEHAUSEN,standort,2020,,,,,,,,,,,
DE,Germany,Kevelaer,Basilikastr.,47623,55,6.249994397213,772767,51.58405160013,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Wiesbaden,Aukammallee,65191,39,8.274698495898,773494,50.087419912686,MEDIAN Klinik NRZ Wiesbaden,standort,2020,,,,,,,,,,,
DE,Germany,Sendenhorst,Westtor,48324,7,7.821974873559,772589,51.843295118366,St. Josef-Stift,standort,2020,,,,,,,,,,,
DE,Germany,Erfurt,Haarbergstraße,99097,72,11.085595071299,772251,50.947252843259,"Katholisches Krankenhaus ""St. Johann Nepomuk"" Erfurt",standort,2020,,,,,,,,,,,
DE,Germany,Neustadt in Holstein,Am Kiebitzberg,23730,10,10.828691482675,771982,54.091120202566,Schön Klinik Neustadt,standort,2020,,,,,,,,,,,
DE,Germany,Neustadt in Holstein,Am Kiebitzberg,23730,10,10.828683596892,771982,54.091061997458,Schön Klinik Neustadt,standort,2020,,,,,,,,,,,
DE,Germany,Bernau bei Berlin,Ladeburger Straße,16321,15,13.583164572683,772390,52.68307853468,Epilepsieklinik Tabor,standort,2020,,,,,,,,,,,
DE,Germany,"Bedburg, Erft",Klosterstraße,50181,2,6.576904606804,772394,50.997881605295,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Kalkar, Niederrhein",Grabenstraße,47546,86-88,6.29340326791,772769,51.739827306547,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Kleve, Niederrhein",Albersallee,47533,5-7,6.133055448581,772770,51.773425049523,PIA Standort Kleve,standort,2020,,,,,,,,,,,
DE,Germany,Kevelaer,Basilikastr.,47623,55,6.249980449775,772771,51.58404660023,PIA Standort Kevelaer,standort,2020,,,,,,,,,,,
DE,Germany,Hoyerswerda,Maria-Grollmuß-Straße,02977,10,14.272666096704,773221,51.441829145466,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Melsungen,Kasseler Straße,34212,80,9.539881467754,773530,51.137267718941,Asklepios Klinikum Melsungen,standort,2020,,,,,,,,,,,
DE,Germany,Schwalmstadt,Krankenhausstrasse,34613,27,9.25571751588,773531,50.922115738919,Asklepios Klinikum Schwalmstadt,standort,2020,,,,,,,,,,,
DE,Germany,Leisnig,Colditzer Straße,04703,48,12.92070883515,771389,51.155714433494,Helios Klinik Leisnig GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Pfronten,Kirchenweg,87459,15,10.557490110332,771379,47.58449384277,St. Vinzenz Klinik Pfronten im Allgäu GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Lüdinghausen,Neustr.,59348,1,7.447484314425,771618,51.769245786699,St. Marien-Hospital Lüdinghausen,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Alte Holstenstraße,21031,2,10.206431865709,771913,53.494121926399,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Frechen,Kapellenstraße,50226,1-5,6.808630406881,772393,50.923156178519,St. Katharinen-Hospital,standort,2020,,,,,,,,,,,
DE,Germany,"Kleve, Niederrhein",Albersallee,47533,5-7,6.13640820985,772766,51.77330223318,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Kitzingen,Keltenstraße,97318,67,10.139102518542,773323,49.743730898713,Klinik Kitzinger Land,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Kladower Damm,14089,223,13.161750912077,773477,52.462407114595,MEDIAN Klinik BErlin Kladow; Fachkrankenhaus für neurologische Frührehabilitation,standort,2020,,,,,,,,,,,
DE,Germany,Wittstock,Meyenburger Chaussee,16909,23,12.484153032237,771598,53.170617526813,KMG Klinikum Mitte GmbH Klinikum Wittstock,standort,2020,,,,,,,,,,,
DE,Germany,Pritzwalk,Giesensdorfer Weg,16928,2a,12.169218778545,771599,53.148539865618,KMG Klinikum Mitte GmbH Klinikum Pritzwalk,standort,2020,,,,,,,,,,,
DE,Germany,Kyritz,Perleberger Straße,16866,31a,12.388838052684,771600,52.948243551441,KMG Klinikum Mitte GmbH Klinikum Kyritz,standort,2020,,,,,,,,,,,
DE,Germany,Mönchengladbach,Viersener Straße,41063,450,6.419624588634,771555,51.218465487226,Kliniken Maria Hilf GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Gensingen,Alzeyer Str.,55457,23,7.928541183537,771909,49.892415764363,Gesellschaft für Mikroneurochirurgie,standort,2020,,,,,,,,,,,
DE,Germany,Balingen,Tübinger Straße,72336,30,8.857531785998,772128,48.277714822745,Balingen,standort,2020,,,,,,,,,,,
DE,Germany,"Albstadt, Württemberg",Friedrichstraße,72458,39,9.020282864603,772127,48.214001848874,Albstadt,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Seckbacher Landstraße,60389,65,8.710909581378,772451,50.136002538494,Sankt-Katharinen-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Seckbacher Landstraße,60389,65,8.710909581378,772451,50.136002538494,Sankt-Katharinen-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Groß-Umstadt,Krankenhausstraße,64823,11,8.936789989602,772772,49.867388623281,Groß-Umstadt,standort,2020,,,,,,,,,,,
DE,Germany,Seeheim-Jugenheim,Hauptstraße,64342,30,8.638485431802,772773,49.753427539044,Jugenheim,standort,2020,,,,,,,,,,,
DE,Germany,Dieburg,Steinstraße,64807,5,8.83972084519,772812,49.898784552193,Dieburg Tagesklinik,standort,2020,,,,,,,,,,,
DE,Germany,Fulda,Dalbergstraße,36037,5,9.681764440611,772982,50.549696019119,Dalberg Klinik  Fulda,standort,2020,,,,,,,,,,,
DE,Germany,Friesoythe,St.-Marien-Straße,26169,1,7.854257404788,773511,53.022019818553,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Ingolstadt, Donau",Östliche Ringstraße,85049,4,11.432606846083,771250,48.771399431795,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Ingolstadt, Donau",Östliche Ringstraße,85049,4,11.433180838812,771249,48.771441857777,Klinik Dr. Maul GmbH Ingolstadt,standort,2020,,,,,,,,,,,
DE,Germany,Wolfratshausen,Moosbauerweg,82515,5,11.42830038074,771575,47.911741632379,Wolfratshausen,standort,2020,,,,,,,,,,,
DE,Germany,"Preetz, Holst",Am Krankenhaus,24211,5,10.278456620872,771667,54.23895175112,"Gesundheits- und Pflegeeinrichtungen des Kreises Plön, Die Klinik in Preetz",standort,2020,,,,,,,,,,,
DE,Germany,Mülheim an der Ruhr,Wertgasse,45468,30,6.882788658077,771889,51.424696279086,Evangelisches Krankenhaus Mülheim GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Groß-Gerau,Wilhelm-Seipp-Str.,64521,3A,8.475250482625,772158,49.912804671804,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,München,Sonnenstraße,80331,24-26,11.565120398982,772416,48.134709945684,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Lützowstraße,10785,24-26,13.364198362742,773370,52.503591063132,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,München,Westendstraße,80686,185,11.523497986964,773489,48.134083780365,Tagesklinik Westend,standort,2020,,,,,,,,,,,
DE,Germany,"Windach, Kreis Landsberg am Lech",Schützenstraße,86949,100,11.04821419729,773611,48.072787450467,Psychosomatische Klinik Windach,standort,2020,,,,,,,,,,,
DE,Germany,München,Schönfeldstraße,80539,16,11.581293582949,772130,48.145660344954,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Niefern-Öschelbronn,Am Eichhof,75223,30,8.824586212627,771203,48.902994675833,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Sande, Kreis Friesl",Am Gut Sanderbusch,26452,1,8.009217739236,771424,53.506764372164,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Ulm, Donau",Oberer Eselsberg,89081,45,9.945088148052,771676,48.42440919851,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Berka,Robert-Koch-Allee,99437,9,11.266985893381,771973,50.889708717078,Zentralklinik Bad Berka GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Großweitzschen,Hochweitzschen,04720,1,13.033817052874,773263,51.142052154942,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Döbeln,Dr.-Christian-Beßler-Straße,04720,1,13.104987859661,773160,51.122926587254,Tagesklinik Döbeln,standort,2020,,,,,,,,,,,
DE,Germany,"Freiberg, Sachsen",Scheunenstraße,09599,13,13.353375971301,773161,50.921572988709,Tagesklinik Freiberg,standort,2020,,,,,,,,,,,
DE,Germany,Modautal,Am Steinhügel,64397,7,8.772598028118,772447,49.778111857137,AGAPLESION ELISABETHENSTIFT PIA Modautal,standort,2020,,,,,,,,,,,
DE,Germany,Darmstadt,Landgraf-Georg-Straße,64287,100,8.665795683828,772448,49.873477219948,AGAPLESION ELISABETHENSTIFT EVANGELISCHES KRANKENHAUS,standort,2020,,,,,,,,,,,
DE,Germany,Ludwigshafen am Rhein,Bremserstraße,67063,79,8.423893690306,772801,49.490855655148,Klinikum Ludwigshafen,standort,2020,,,,,,,,,,,
DE,Germany,"Winnenden, Württemberg",Am Jakobsweg,71364,1,9.392342805895,773028,48.870055503957,Rems-Murr-Klinikum Winnenden,standort,2020,,,,,,,,,,,
DE,Germany,Alsfeld,Schwabenröder Straße,36304,81,9.268529757853,773470,50.762536922362,Kreiskrankenhaus des Vogelsbergkreises in Alsfeld GmbH - Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Kaiserslautern,Hellmut-Hartert-Straße,67655,1,7.756798267365,772988,49.442308209042,Westpfalz-Klinikum StO Kaiserslautern,standort,2020,,,,,,,,,,,
DE,Germany,Kusel,Im Flur,66869,1,7.376882135868,772989,49.546522077799,Westpfalz-Klinikum StO Kusel,standort,2020,,,,,,,,,,,
DE,Germany,Nürtingen,Stuttgarter Straße,72622,62,9.326079100379,773079,48.637053689263,Tagesklinik im Schlöße,standort,2020,,,,,,,,,,,
DE,Germany,"Spremberg, NL",Wendenstraße,03130,1,14.375560998851,771422,51.563805831046,"Krankenhaus Spremberg, Tagesklinik Spremberg",standort,2020,,,,,,,,,,,
DE,Germany,"Spremberg, NL",Karl-Marx-Straße,03130,80,14.37382292741,771472,51.56491295504,Krankenhaus Spremberg,standort,2020,,,,,,,,,,,
DE,Germany,Guben,Am Gehege,03172,1a,14.679187059337,771471,51.947578146232,"Krankenhaus Spremberg, Tagesklinik Guben",standort,2020,,,,,,,,,,,
DE,Germany,"Oelde, Westfalen",Spellerstraße,59302,16,8.142901182191,772475,51.82150299437,Marienhospital Oelde,standort,2020,,,,,,,,,,,
DE,Germany,Harsewinkel,Dechant-Budde-Weg,33428,3,8.225016152692,772476,51.963095263152,Sankt Lucia Hospital Harsewinkel,standort,2020,,,,,,,,,,,
DE,Germany,Gütersloh,Stadtring Kattenstroth,33332,130,8.381511944449,772477,51.882741502413,Sankt Elisabeth Hospital Gütersloh,standort,2020,,,,,,,,,,,
DE,Germany,München,Denninger Straße,81679,44,11.6145159602,772223,48.148824392744,Chirurgische Klinik München-Bogenhausen,standort,2020,,,,,,,,,,,
DE,Germany,Emmerich am Rhein,Willibrordstraße,46446,9,6.240157663806,772151,51.832762637954,St. Willibrord-Spital Emmerich-Rees gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Kirchheimbolanden,Dannenfelser Straße,67292,36,8.007584407922,772990,49.659099503063,Westpfalz-Klinikum StO Kirchheimbolanden,standort,2020,,,,,,,,,,,
DE,Germany,Rockenhausen,Krankenhausstraße,67806,10,7.81535089016,772991,49.630476675089,Westpfalz-Klinikum StO Rockenhausen,standort,2020,,,,,,,,,,,
DE,Germany,Köln,Weyertal,50931,76,6.925033986536,771243,50.927604092591,Evangelisches Klinikum Köln Weyertal,standort,2020,,,,,,,,,,,
DE,Germany,Bad Bevensen,Römstedter Straße,29549,25,10.604394436014,771492,53.085718606891,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Wildeshausen,Feldstraße,27793,1,8.431986880132,771716,52.893335764116,Krankenhaus Johanneum,standort,2020,,,,,,,,,,,
DE,Germany,Prüm,Kalvarienberg,54595,4,6.410395860721,772156,50.21184269169,St. Joseph-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Glindersweg,21029,80,10.235927581853,772680,53.486210224153,Bethesda Krankenhaus Bergedorf,standort,2020,,,,,,,,,,,
DE,Germany,Königstein im Taunus,Altkönigstraße,61462,16,8.469551324779,773061,50.189532137353,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Greifswald, Hansestadt",Ellernholzstraße,17489,1,13.365766167608,773588,54.091538647698,Standort Psychiatrische Klinik - Tagesklinik,standort,2020,,,,,,,,,,,
DE,Germany,"Greifswald, Hansestadt",Ferdinand-Sauerbruch-Straße,17489,2,13.404547154887,773589,54.088500891852,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Henstedt-Ulzburg,Wilstedter Straße,24558,134,10.008263826403,773582,53.749384805502,Paracelsus Klinik Henstedt-Ulzburg,standort,2020,,,,,,,,,,,
DE,Germany,Rodewisch,Stiftstraße,08228,10,12.41066318752,771157,50.522910469028,Klinikum Obergöltzsch Rodewisch,standort,2020,,,,,,,,,,,
DE,Germany,Wadern,Kräwigstraße,66687,2-6,6.889393128401,773451,49.537811506286,Außenstelle Wadern - Tageskliniken KJP und erwachsenen Psychiatrie,standort,2020,,,,,,,,,,,
DE,Germany,Merzig,Trierer Straße,66663,148,6.633046781571,773407,49.457251697956,Klinikum Merzig gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Bad Oeynhausen,Portastraße,32545,33-35,8.804649353224,772633,52.204141695232,Artemed Fachklinik Prof. Dr. Dr. Salfeld GmbH & Co. KG,standort,2020,,,,,,,,,,,
DE,Germany,Neuenkirchen-Vörden,Wahlde,49434,11,8.106702089244,773261,52.512649415106,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Westerstede,An der Hössen,26655,23,7.915938233982,771616,53.256439483339,Klinik für Psychosomatische Medizin und Psychotherapie,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Spanische Allee,14129,10-14,13.219185590679,771221,52.431348315318,Evangelisches Krankenhaus Hubertus,standort,2020,,,,,,,,,,,
DE,Germany,Wolfhagen,Am Kleinen Ofenberg,34466,1,9.190700769359,772507,51.319918066901,Kreisklinik Wolfhagen,standort,2020,,,,,,,,,,,
DE,Germany,Hofgeismar,Liebenauer Straße,34369,1,9.369421720439,772508,51.49595310572,Kreisklinik Hofgeismar,standort,2020,,,,,,,,,,,
DE,Germany,Oberaudorf,Bad-Trissl-Str.,83080,73,12.154411911997,773368,47.657729641645,Klinik Bad Trissl GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Eutin,Hospitalstraße,23701,22,10.603360712553,772535,54.132605163504,Tagesklinik am Kleinen See,standort,2020,,,,,,,,,,,
DE,Germany,"Büchen, Lauenb",Lauenburger Straße,21514,39,10.623293280651,772536,53.47265358779,Tagesklinik am Rosenweg,standort,2020,,,,,,,,,,,
DE,Germany,Lübeck,Fünfhausen,23552,1,10.68470728399,772537,53.869413359225,Institutsambulanz Lübeck,standort,2020,,,,,,,,,,,
DE,Germany,Lübeck,Triftstraße,23554,139,10.680409312281,772538,53.892594160889,Fachklinik für Kinder- und Jugendpsychiatrie,standort,2020,,,,,,,,,,,
DE,Germany,Westerstede,Am Röttgen,26655,36,7.927437186208,771627,53.260608454431,Tagesklinik Westerstede,standort,2020,,,,,,,,,,,
DE,Germany,Delmenhorst,Wildeshauser Straße,27753,92,8.59304627626,771628,53.045469741166,Tagesklinik Delmenhorst,standort,2020,,,,,,,,,,,
DE,Germany,Bad Zwischenahn,Hermann-Ehlers-Straße,26160,7,8.141516625865,771629,53.169252476376,Tagesklinik Bad Zwischenahn,standort,2020,,,,,,,,,,,
DE,Germany,Cloppenburg,Bürgermeister-Heukamp-Straße,49661,22,8.039625835363,771630,52.8463867047,Tagesklinik Cloppenburg,standort,2020,,,,,,,,,,,
DE,Germany,Brake(Unterweser),Kantstraße,26919,11,8.470396971961,771631,53.323993545201,Tagesklinik Brake,standort,2020,,,,,,,,,,,
DE,Germany,Bad Zwischenahn,Hermann-Ehlers-Straße,26160,7,8.137668567952,772135,53.170677176496,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Arolsen,Große Allee,34454,50,9.00795972344,772509,51.379163918467,Krankenhaus Bad Arolsen,standort,2020,,,,,,,,,,,
DE,Germany,Wolfsburg,Sauerbruchstraße,38440,7,10.769416809017,771722,52.413656561464,Klinikum Wolfsburg,standort,2020,,,,,,,,,,,
DE,Germany,Grünheide(Mark),An der REHA-Klinik,15537,1,13.813520193035,771902,52.424282933774,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Schrobenhausen,Högenauer Weg,86529,5,11.264355933213,772412,48.572270325445,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Pfaffenhofen an der Ilm,Krankenhausstraße,85276,70,11.498787794262,772983,48.518455639801,Ilmtalklinik Pfaffenhofen,standort,2020,,,,,,,,,,,
DE,Germany,Mainburg,Laurentiusweg,84048,1,11.779112415388,772984,48.643031007474,Krankenhaus Mainburg,standort,2020,,,,,,,,,,,
DE,Germany,Bad Endbach,Landstraße,35080,4,8.486481428081,773493,50.75542977705,Hessische Berglandklinik Koller GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Meiningen,Bergstraße,98617,3,10.397240889115,771095,50.557756016505,Meiningen,standort,2020,,,,,,,,,,,
DE,Germany,Rüdesheim am Rhein,Eibinger Straße,65385,9,7.926544547122,773036,49.982858815772,Standort am Krankenhaus Rüdesheim,standort,2020,,,,,,,,,,,
DE,Germany,Wiesbaden-Biebrich,Rathausstraße,65203,62,8.239289045105,773035,50.042330384693,Geriatrische Tagesklinik Wiesbaden-Biebrich,standort,2020,,,,,,,,,,,
DE,Germany,Wiesbaden,Geisenheimer Straße,65197,10,8.226556599116,773037,50.072435808281,Asklepios Paulinen Klinik Wiesbaden,standort,2020,,,,,,,,,,,
DE,Germany,München,Wolkerweg,81375,16,11.48796397446,773480,48.122439430874,Klinik Augustinum München,standort,2020,,,,,,,,,,,
DE,Germany,"Forchheim, Oberfr",Krankenhausstraße,91301,10,11.079462307698,771246,49.713719384053,Standort Forchheim,standort,2020,,,,,,,,,,,
DE,Germany,Allensbach,Zum Tafelholz,78476,8,9.082811057551,772852,47.715495147424,Kliniken Schmieder Allensbach,standort,2020,,,,,,,,,,,
DE,Germany,Gailingen am Hochrhein,Auf dem Berg,78262,1,8.753328502162,772853,47.702547169011,Kliniken Schmieder Gailingen,standort,2020,,,,,,,,,,,
DE,Germany,Konstanz,Eichhornstraße,78464,68,9.203146219188,772854,47.665625795084,Kliniken Schmieder Konstanz,standort,2020,,,,,,,,,,,
DE,Germany,Bremen,Schwachhauser Heerstraße,28209,54,8.836106836779,772438,53.083509886869,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Klosterlausnitz,Hermann-Sachse-Straße,07639,46,11.860560894029,772184,50.917962101459,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Dessau-Roßlau,Schillerstraße,06844,39A,12.243493806575,773251,51.84753089966,Tagesklinik Dessau,standort,2020,,,,,,,,,,,
DE,Germany,Lutherstadt Wittenberg,Puschkinstraße,06886,7,12.635454665726,773252,51.8691961222,Tagesklinik Wittenberg,standort,2020,,,,,,,,,,,
DE,Germany,Bernburg(Saale),Olga-Benario-Straße,06406,16 - 18,11.728993378588,773316,51.786312102873,Fachklinikum Bernburg,standort,2020,,,,,,,,,,,
DE,Germany,Viersen,Horionstraße,41749,2,6.351466655797,771230,51.291006132093,LVR-Klinik für Orthopädie Viersen,standort,2020,,,,,,,,,,,
DE,Germany,Schwaan,Dr. Friedrich-Dittmann-Weg,18258,1,12.121254578233,771644,53.928710117128,Fachklinik Waldeck,standort,2020,,,,,,,,,,,
DE,Germany,"Gerlingen, Württemberg",Solitudestraße,70839,20,9.074553608862,772855,48.786731908746,Kliniken Schmieder Stuttgart,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Kriegsbergstraße,70174,60,9.171801388247,772856,48.783294567377,"Kliniken Schmieder Stuttgart, Satellitenstation am Klinikum Stuttgart",standort,2020,,,,,,,,,,,
DE,Germany,"Essen, Ruhr",Hufelandstr.,45147,55,6.989787407219,771967,51.436266579469,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Essen, Ruhr",Herwarthstr.,45138,100,7.03426161781,771966,51.445431828659,Herzchirurgie Huttrop,standort,2020,,,,,,,,,,,
DE,Germany,Ludwigshafen am Rhein,Ludwig-Guttmann-Straße,67071,13,8.388782501352,771899,49.485865508321,Berufsgenossenschaftliche Unfallklinik Ludwigshafen,standort,2020,,,,,,,,,,,
DE,Germany,Dessau-Roßlau,Gropiusallee,06846,3,12.2268642783,773469,51.837731533843,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Halsbrücke,Herzogswalder Straße,09633,1,13.461376190317,772865,50.970339414929,Klinik am Tharandter,standort,2020,,,,,,,,,,,
DE,Germany,Bad Elster,Endersstraße,08645,5,12.246095716937,773322,50.278125240571,MediClin Klinik am Brunnenberg,standort,2020,,,,,,,,,,,
DE,Germany,"Stade, Niederelbe",Bremervörder Straße,21682,111,9.443376767658,771503,53.595440432972,Elbe Klinikum Stade,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Speyererhof,69117,0,8.708987429734,772703,49.39541602295,Kliniken Schmieder Heidelberg,standort,2020,,,,,,,,,,,
DE,Germany,Plauen,Dobenaustraße,08523,130,12.1225472689,772797,50.50201291245,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Wyk auf Föhr,Rebbelstieg,25938,24,8.564174294488,772457,54.685193848924,Standort Inselklinik,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Haselkamp,22359,33,10.151569090972,772845,53.641470602664,Hamburg Volksdorf,standort,2020,,,,,,,,,,,
DE,Germany,Buxtehude,Am Krankenhaus,21614,1,9.675736963782,771497,53.461574793851,Elbe Klinikum Buxtehude,standort,2020,,,,,,,,,,,
DE,Germany,Königstein im Taunus,Asklepiosweg,61462,15,8.482940912181,771536,50.191098275103,Asklepios Neurologische Klinik Falkenstein,standort,2020,,,,,,,,,,,
DE,Germany,"Minden, Westfalen",Brühlstraße,32423,33,8.917944520704,772446,52.296293092437,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Münder am Deister,Lug ins Land,31848,5,9.471253395277,772943,52.208336453439,MediClin Deister Weser Kliniken,standort,2020,,,,,,,,,,,
DE,Germany,Havelberg,Domherrnstraße,39539,10,12.079063296351,771058,52.827565800088,KMG Klinikum Havelberg,standort,2020,,,,,,,,,,,
DE,Germany,Soltau,Oeninger Weg,29614,59,9.857459628602,772350,52.994267381085,MediClin GmbH & Co. KG Zweigniderlassung Soltau,standort,2020,,,,,,,,,,,
DE,Germany,Mönchengladbach,Ludwig-Weber-Straße,41061,15,6.42537492512,772781,51.198902335442,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Rothenfelde,Ulmenallee,49214,5-11,8.165302455409,771901,52.112390966026,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Wolfach,Oberwolfacher Straße,77709,10,8.22265398504,772791,48.303127834014,ORTENAU KLINIKUM Wolfach,standort,2020,,,,,,,,,,,
DE,Germany,Deggendorf,Am Stadtpark,94469,22,12.956751823458,773496,48.845896764267,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Teterow,Goethestraße,17166,14,12.571374526592,771339,53.776842364813,DRK Krankenhaus Teterow,standort,2020,,,,,,,,,,,
DE,Germany,Dorsten,Pfr.-Wilhelm-Schmitz-Str,46282,1,6.956027984652,772049,51.657104657625,St. Elisabeth-Krankenhaus  Dorsten,standort,2020,,,,,,,,,,,
DE,Germany,Haltern am See,Gartenstraße,45721,2,7.194133043322,772050,51.745666700443,St. Sixtus-Hospital Haltern am See,standort,2020,,,,,,,,,,,
DE,Germany,"Marl, Westfalen",Hervester Straße,45768,57,7.083754777941,772051,51.652448679853,Marien-Hospital Marl,standort,2020,,,,,,,,,,,
DE,Germany,"Herten, Westfalen",Kuhstraße,45701,23,7.085793256792,772052,51.599935170917,Gertrudis-Hospital Westerholt,standort,2020,,,,,,,,,,,
DE,Germany,"Herne, Westfalen",Hospitalstraße,44649,19,7.158937633021,772418,51.537445320945,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Cottbus,Leipzigerstraße,03048,50,14.318937836531,771683,51.74397854379,Sana-Herzzentrum Cottbus,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Große Hamburger Straße,10115,5-11,13.397046089303,771893,52.525902143358,Alexianer St. Hedwig-Krankenhaus,standort,2020,,,,,,,,,,,
